Item Number	Category Name	Item Description	Vendor	Vendor Name	Bottle Volume (ml)	Pack	Inner Pack	Age	Proof	List Date	UPC	SCC	State Bottle Cost	State Case Cost	State Bottle Retail	Report Date
926713	American Distilled Spirit Specialty	Virginia Distillery Courage and Conviction	368	Park Street Imports	750	6	1	0	92	08/01/2020	856084008032	17503006845144	31.67	190.02	47.51	10/01/2021
664	Cocktails / RTD	The Bitter Truth Cocktail Bitters Travelers Set	557	Worldwide Libations, LLC	100	12	5	0	78	09/01/2020	810255020216	17503006845144	9.50	114.00	14.25	10/01/2021
87063	Tennessee Whiskies	Ole Smoky Peanut Butter Whiskey Mini	346	OLE SMOKY DISTILLERY LLC	50	4	12	0	60	08/01/2020	853915008650	17503006845144	17.50	70.00	26.25	10/01/2021
996028	Straight Bourbon Whiskies	Makers Mark Traypack	065	Jim Beam Brands	1750	6	1	0	90	09/01/2020	85246139417	17503006845144	30.00	180.00	45.00	10/01/2021
996030	100% Agave Tequila	Hornitos Reposado Traypack	065	Jim Beam Brands	1750	6	1	0	80	09/01/2020	80686835059	17503006845144	22.50	135.00	33.75	10/01/2021
996027	Straight Bourbon Whiskies	JIm Beam White Traypack	065	Jim Beam Brands	1750	6	1	0	80	09/01/2020	80686001102	17503006845144	19.00	114.00	28.50	10/01/2021
996029	Canadian Whiskies	Canadian Club Traypack	065	Jim Beam Brands	1750	6	1	0	80	09/01/2020	80686821120	17503006845144	12.00	72.00	18.00	10/01/2021
89590	100% Agave Tequila	Milagro Select Barrel Reposado	240	William Grant & Sons Inc	750	6	1	0	80	09/01/2020	83664874484	17503006845144	28.50	171.00	42.75	10/01/2021
6029	Scotch Whiskies	Scots Gold Blended Scotch Whisky Red Label	305	Mhw LTD	750	12	1	3	80	08/01/2020	810038660004	17503006845144	9.71	116.52	14.57	10/01/2021
6024	Scotch Whiskies	Scots Gold Blended Scotch Whisky Black Label	305	Mhw LTD	750	12	1	3	80	08/01/2020	810038660011	17503006845144	10.53	126.36	15.80	10/01/2021
6027	Scotch Whiskies	Scots Gold Blended Scotch Whisky Gold Label	305	Mhw LTD	750	12	1	12	80	08/01/2020	810038660035	17503006845144	18.80	225.60	28.20	10/01/2021
101232	Single Malt Scotch	Ardbeg An Oa Smoker VAP	420	MOET HENNESSY USA	750	6	1	0	93	10/01/2021	81753832964	17503006845144	28.49	170.94	42.74	10/01/2021
37257	American Vodkas	Gotcha Vodka	229	DEHNER DISTILLERY	750	12	1	0	80	08/01/2020	858506004493	17503006845144	3.00	36.00	4.50	10/01/2021
37258	American Vodkas	Gotcha Vodka	229	DEHNER DISTILLERY	1000	12	1	0	80	08/01/2020	858506004509	17503006845144	3.50	42.00	5.25	10/01/2021
37259	American Vodkas	Gotcha Vodka	229	DEHNER DISTILLERY	1750	6	1	0	80	08/01/2020	858506004516	17503006845144	6.50	39.00	9.75	10/01/2021
88120	100% Agave Tequila	Milagro Select Barrel Silver Tequila	240	William Grant & Sons Inc	750	6	1	0	80	09/01/2020	83664869640	17503006845144	27.50	165.00	41.25	10/01/2021
46320	White Rum	Gotcha Silver Rum	229	DEHNER DISTILLERY	1000	12	1	0	80	08/01/2020	858506004530	17503006845144	3.93	47.16	5.90	10/01/2021
30305	American Dry Gins	Gotcha Gin	229	DEHNER DISTILLERY	1000	12	1	0	80	08/01/2020	858506004523	17503006845144	3.50	42.00	5.25	10/01/2021
23981	Blended Whiskies	Gotcha Blended Whiskey	229	DEHNER DISTILLERY	1000	12	1	0	80	08/01/2020	858506004554	17503006845144	4.39	52.68	6.59	10/01/2021
23982	Blended Whiskies	Gotcha Blended Whiskey	229	DEHNER DISTILLERY	1750	6	1	0	80	08/01/2020	858506004561	17503006845144	7.33	43.98	11.00	10/01/2021
37389	Imported Flavored Vodka	E.T. 51 Espresso Flavored Vodka	118	AMERICAN SPIRITS EXCHANGE	375	12	1	0	80	08/01/2020	628451609001	17503006845144	9.70	116.40	14.55	10/01/2021
10888	Canadian Whiskies	E.T. 51 Premium Whisky	118	AMERICAN SPIRITS EXCHANGE	750	6	1	5	102	08/01/2020	628451609827	17503006845144	19.47	116.82	29.21	10/01/2021
23980	Blended Whiskies	Gotcha Blended Whiskey	229	DEHNER DISTILLERY	750	12	1	0	80	08/01/2020	858506004547	17503006845144	3.50	42.00	5.25	10/01/2021
36986	Imported Vodkas	E.T. 51 Premium Vodka	118	AMERICAN SPIRITS EXCHANGE	750	6	1	0	80	08/01/2020	628451609308	17503006845144	14.59	87.54	21.89	10/01/2021
100941	Temporary &  Specialty Packages	Hennessy XO 2020 EOY Ice Experience VAP	420	MOET HENNESSY USA	750	6	1	0	80	05/01/2021	81753832636	17503006845144	99.99	599.94	149.99	10/01/2021
37273	Imported Vodkas	E.T. 51 Premium Vodka Mini	118	AMERICAN SPIRITS EXCHANGE	50	1	48	0	80	08/01/2020	628451609407	17503006845144	114.24	114.24	171.36	10/01/2021
4248	Single Malt Scotch	Ardbeg Arrrdbeg	420	MOET HENNESSY USA	750	6	1	0	104	05/01/2021	81753833688	17503006845144	89.99	539.94	134.99	10/01/2021
972955	Iowa Distilleries	CCrets Island Mix	306	MISSISSIPPI RIVER DISTIL	1000	12	1	0	75	09/01/2020	855037005791	17503006845144	6.67	80.04	10.01	10/01/2021
6032	Scotch Whiskies	Scots Gold Blended Scotch Whisky 8YR	305	Mhw LTD	750	12	1	8	80	08/01/2020	810038660028	17503006845144	14.81	177.72	22.22	10/01/2021
918606	Straight Bourbon Whiskies	High West American Prairie Bourbon Barrel Select (Macvin)	115	CONSTELLATION BRANDS INC	750	6	1	0	99	02/01/2021	854396005305	17503006845144	29.34	176.04	44.01	10/01/2021
100568	Straight Bourbon Whiskies	Bourbon Time	065	Jim Beam Brands	375	6	3	0	80	05/01/2021	80686000129	17503006845144	22.00	132.00	33.00	10/01/2021
24574	Blended Whiskies	Little Book Chapter 4 Lessons Honored DISCO	065	Jim Beam Brands	750	6	1	0	123	09/01/2020	80686011293	17503006845144	62.50	375.00	93.75	10/01/2021
997873	Temporary & Specialty Packages	Lone Whisker 12YR	643	Coup de Foudre LLC	750	6	1	12	94	09/01/2020	783583382267	17503006845144	115.00	690.00	172.50	10/01/2021
15492	Irish Whiskies	The Busker Triple Cask Smooth Blend	130	DISARONNO INTERNATIONAL	750	12	1	0	40	08/01/2020	50037596038	17503006845144	15.84	190.08	23.76	10/01/2021
15494	Irish Whiskies	The Busker Triple Smooth Blend Mini	130	DISARONNO INTERNATIONAL	50	3	20	0	80	08/01/2020	50037596014	17503006845144	21.00	63.00	31.50	10/01/2021
15495	Irish Whiskies	The Busker Single Grain	130	DISARONNO INTERNATIONAL	750	6	1	0	44	08/01/2020	50037596076	17503006845144	16.93	101.58	25.40	10/01/2021
15500	Irish Whiskies	The Busker Single Malt	130	DISARONNO INTERNATIONAL	750	6	1	0	89	08/01/2020	50037596090	17503006845144	16.93	101.58	25.40	10/01/2021
15505	Irish Whiskies	The Busker Single Pot Still	130	DISARONNO INTERNATIONAL	750	6	1	0	89	08/01/2020	50037596113	17503006845144	16.93	101.58	25.40	10/01/2021
87872	Mixto Tequila	JAJA Blanco	460	Shaw-Ross International	750	6	1	0	80	09/01/2020	88320007053	17503006845144	21.00	126.00	31.50	10/01/2021
100855	Straight Bourbon Whiskies	Makers Mark Generations Tri-Pack	065	Jim Beam Brands	375	3	3	0	110	10/01/2021	85246501856	17503006845144	42.50	127.50	63.75	10/01/2021
15763	Irish Whiskies	Glass Manor Irish Whiskey	421	SAZERAC COMPANY  INC	750	12	1	0	80	09/01/2020	88320007091	17503006845144	10.00	120.00	15.00	10/01/2021
19468	Straight Bourbon Whiskies	Marksman	421	SAZERAC COMPANY  INC	750	12	1	0	80	09/01/2020	88320007091	17503006845144	10.24	122.88	15.36	10/01/2021
14540	Canadian Whiskies	Royal Winston	421	SAZERAC COMPANY  INC	750	6	1	0	80	09/01/2020	88320007091	17503006845144	9.32	55.92	13.98	10/01/2021
37281	American Vodkas	Silver River PET	421	SAZERAC COMPANY  INC	1750	6	1	0	80	09/01/2020	88320007091	17503006845144	7.00	42.00	10.50	10/01/2021
37280	American Vodkas	Silver River	421	SAZERAC COMPANY  INC	750	12	1	0	80	09/01/2020	88320007091	17503006845144	4.20	50.40	6.30	10/01/2021
75899	Spiced Rum	Port Hawk Spiced Rum	421	SAZERAC COMPANY  INC	1750	6	1	0	70	09/01/2020	88320007091	17503006845144	7.00	42.00	10.50	10/01/2021
46528	White Rum	Port Hawk Silver Rum	421	SAZERAC COMPANY  INC	1750	6	1	0	80	09/01/2020	88320007091	17503006845144	7.00	42.00	10.50	10/01/2021
26220	Straight Bourbon Whiskies	Jeppsons Bourbon	641	CH Distillery / 773 LLC	750	12	1	4	100	09/01/2020	850995005845	17503006845144	13.34	160.08	20.01	10/01/2021
24648	Blended Whiskies	Madison Creek	421	SAZERAC COMPANY  INC	1750	6	1	0	80	09/01/2020	850995005845	17503006845144	7.34	44.04	11.01	10/01/2021
903874	American Cordials & Liqueur	DeKuyper Hot Damn Mini	065	Jim Beam Brands	50	12	10	0	30	09/01/2020	80686373902	17503006845144	5.30	63.60	7.95	10/01/2021
101201	Temporary & Specialty Packages	JAJA Blanco w/Meme Game	460	Shaw-Ross International	750	6	1	0	80	09/01/2020	88320007091	17503006845144	21.00	126.00	31.50	10/01/2021
988046	100% Agave Tequila	Maestro Dobel Silver Tequila	395	PROXIMO	750	6	1	0	80	09/01/2020	811538012300	17503006845144	24.66	147.96	36.99	10/01/2021
901493	Blended Whiskies	Bison Ridge Canadian 3 Yr Old Whisky	322	Prestige Wine & Spirits Group / United States Distilled Products Co	1750	6	1	3	80	09/01/2020	84279990354	17503006845144	10.00	60.00	15.00	10/01/2021
994881	American Flavored Vodka	Grays Peak Vodka Meyer Lemon	322	Prestige Wine & Spirits Group / United States Distilled Products Co	750	12	1	0	60	09/01/2020	84279994055	17503006845144	10.00	120.00	15.00	10/01/2021
936595	American Vodkas	Kinky Vodka	322	Prestige Wine & Spirits Group / United States Distilled Products Co	1750	6	1	0	80	09/01/2020	84279995793	17503006845144	12.50	75.00	18.75	10/01/2021
917184	Bottled in Bond Bourbon	Calumet Farm 12YR	492	WESTERN SPIRITS BEVERAGE	750	6	1	12	94	09/01/2020	812459014220	17503006845144	50.12	300.72	75.18	10/01/2021
101239	Straight Rye Whiskies	WhistlePig Rye Piglets Mini	214	GoAmericaGo Beverages LLC / WhistlePig	50	12	3	0	100	09/01/2020	850001901703	17503006845144	10.00	120.00	15.00	10/01/2021
926244	Blended Whiskies	OBTAINIUM Light Whiskey	525	Cats Eye Distillery	375	12	1	13	140	09/01/2020	855810007172	17503006845144	15.29	183.48	22.94	10/01/2021
75026	American Cordials & Liqueur	Jeppsons Malort	641	CH Distillery / 773 LLC	750	12	1	0	70	09/01/2020	21037010190	17503006845144	10.84	130.08	16.26	10/01/2021
927250	Corn Whiskies	Balcones Baby Blue	469	DAVOS BRANDS LLC	750	6	1	0	92	09/01/2020	852757002017	17503006845144	20.00	120.00	30.00	10/01/2021
926669	Corn Whiskies	SOOH Balcones True Blue 100	469	DAVOS BRANDS LLC	750	6	1	0	100	09/01/2020	852757002062	17503006845144	25.00	150.00	37.50	10/01/2021
926775	Straight Rye Whiskies	SOOH Balcones Texas Rye 100	469	DAVOS BRANDS LLC	750	6	1	0	100	09/01/2020	852757002291	17503006845144	20.00	120.00	30.00	10/01/2021
915198	Straight Rye Whiskies	WhistlePig 12YR Bespoke Barrel	214	GoAmericaGo Beverages LLC / WhistlePig	750	6	1	12	86	09/01/2020	851460002529	17503006845144	87.49	524.94	131.24	10/01/2021
917900	Straight Bourbon Whiskies	HA EH Taylor 18YR Marriage	421	SAZERAC COMPANY  INC	750	6	1	18	100	09/01/2020	88004040154	17503006845144	35.00	210.00	52.50	10/01/2021
922046	Single Barrel Bourbon Whiskies	HA Weller Single Barrel Bourbon	421	SAZERAC COMPANY  INC	750	6	1	0	97	09/01/2020	88004039646	17503006845144	37.50	225.00	56.25	10/01/2021
63762	Temporary  & Specialty Packages	Tarantula Ready To Drink Blue Margarita	300	McCormick Distilling Co.	1750	6	1	0	20	09/01/2020	85592159312	17503006845144	8.74	52.44	13.11	10/01/2021
974829	Iowa Distilleries	Special Order Iowa Legendary Rye Black Label	116	BAD BEAR ENTERPRISES LLC / Legendary Rye	750	6	1	0	80	09/01/2020	863037000128	17503006845144	19.50	117.00	29.25	10/01/2021
974831	Iowa Distilleries	Special Order Iowa Legendary Rye Red Label	116	BAD BEAR ENTERPRISES LLC / Legendary Rye	750	6	1	0	80	09/01/2020	863037000173	17503006845144	24.50	147.00	36.75	10/01/2021
937276	Imported Vodkas	Members Mark French Vodka	421	SAZERAC COMPANY  INC	1750	6	1	0	80	09/01/2020	863037000104	17503006845144	10.76	64.56	16.14	10/01/2021
974836	Iowa Distilleries	Special Order Iowa Legendary Rye White Label	116	BAD BEAR ENTERPRISES LLC / Legendary Rye	750	6	1	0	80	09/01/2020	863037000104	17503006845144	10.00	60.00	15.00	10/01/2021
927247	American Distilled Spirit Specialty	Leadslingers Napalm	163	STOLLER IMPORTS INC / MARSALLE COMPANY	750	6	1	0	66	09/01/2020	727908999648	17503006845144	12.00	72.00	18.00	10/01/2021
946525	Flavored Rum	Leadslingers Black Flag Spiced Rum	163	STOLLER IMPORTS INC / MARSALLE COMPANY	750	6	1	0	80	09/01/2020	36000291452	17503006845144	12.00	72.00	18.00	10/01/2021
927195	Straight Rye Whiskies	Leadslingers Fighting Spirit Rye Whiskey	163	STOLLER IMPORTS INC / MARSALLE COMPANY	750	6	1	0	90	09/01/2020	727908999679	17503006845144	19.00	114.00	28.50	10/01/2021
101248	Temporary & Specialty Packages	Teeling Trinity Pack	035	BACARDI USA INC	50	6	3	0	92	11/01/2021	813219020277	17503006845144	9.99	59.94	14.99	10/01/2021
926783	Straight Rye Whiskies	Knob Creek Twice Barreled Rye DISCO	065	Jim Beam Brands	750	6	1	0	100	09/01/2020	80686018179	17503006845144	22.50	135.00	33.75	10/01/2021
977211	American Flavored Vodka	360 Watermelon Vodka	300	McCormick Distilling Co.	750	12	1	0	70	09/01/2020	85592161957	17503006845144	7.00	84.00	10.50	10/01/2021
980032	Imported Cordials & Liqueur	Brinley Shipwreck Coconut Rum Cream	437	Opici Import Company	750	6	1	0	15	09/01/2020	719973994208	17503006845144	17.00	102.00	25.50	10/01/2021
965128	Imported Cordials & Liqueur	Grand Marnier Cordon Rouge	619	Campari America	1750	6	1	0	80	09/01/2020	649188900490	17503006845144	40.00	240.00	60.00	10/01/2021
964396	Triple Sec	Bauchant Orange Liqueur	357	PALM BAY INTERNATIONAL	750	12	1	0	80	09/01/2020	86785500010	17503006845144	12.33	147.96	18.50	10/01/2021
963712	Cocktails /RTD	Salvadors Mojito	434	LUXCO INC	1750	6	1	0	20	09/01/2020	88352124483	17503006845144	6.00	36.00	9.00	10/01/2021
919485	Straight Bourbon Whiskies	Makers Mark 46	065	Jim Beam Brands	375	12	1	0	94	09/01/2020	85246500323	17503006845144	11.54	138.48	17.31	10/01/2021
987563	100% Agave Tequila	Deleon Platinum	260	DIAGEO AMERICAS	750	12	1	0	80	09/01/2020	82000791973	17503006845144	19.99	239.88	29.99	10/01/2021
36924	Imported Vodkas	Haku Vodka	065	Jim Beam Brands	750	6	1	0	80	09/01/2020	80686958024	17503006845144	15.00	90.00	22.50	10/01/2021
100973	Scotch Whiskies	Johnnie Walker Blue w/ Gold Pen VAP	260	DIAGEO AMERICAS	750	6	1	0	80	10/01/2020	88076184688	17503006845144	130.00	780.00	195.00	10/01/2021
46104	Flavored Rum	Blue Ox Lemon Rum	626	JDSO INC / Red Boot Distillery	1000	12	1	0	70	09/01/2020	854647008635	17503006845144	8.50	102.00	12.75	10/01/2021
39408	American Flavored Vodka	Blue Raspberry Vodka	626	JDSO INC / Red Boot Distillery	1000	12	1	0	60	09/01/2020	854647008659	17503006845144	6.00	72.00	9.00	10/01/2021
46094	Flavored Rum	Blue Ox Coconut Rum	626	JDSO INC / Red Boot Distillery	1000	12	1	0	42	09/01/2020	854647008642	17503006845144	8.50	102.00	12.75	10/01/2021
14530	Canadian Whiskies	Revel Stoke Cherry Mini	380	Phillips Beverage	50	12	10	0	70	09/01/2020	87116004566	17503006845144	4.60	55.20	6.90	10/01/2021
14531	Canadian Whiskies	Revel Stoke Cherry	380	Phillips Beverage	200	48	1	0	70	09/01/2020	87116004559	17503006845144	1.67	80.16	2.51	10/01/2021
14532	Canadian Whiskies	Revel Stoke Cherry	380	Phillips Beverage	750	12	1	0	70	09/01/2020	87116004535	17503006845144	9.02	108.24	13.53	10/01/2021
39393	American Flavored Vodka	Prairie Organic Apple Pear Ginger FL Vodka Mini	380	Phillips Beverage	50	12	10	0	60	10/01/2020	87116004351	17503006845144	4.60	55.20	6.90	10/01/2021
39394	American Flavored Vodka	Prairie Organic Apple Pear Ginger FL Vodka	380	Phillips Beverage	750	12	1	0	60	10/01/2020	87116004337	17503006845144	11.00	132.00	16.50	10/01/2021
39397	American Flavored Vodka	Prairie Organic Watermelon Cucumber Lime FL Vodka Mini	380	Phillips Beverage	50	12	10	0	60	10/01/2020	87116004382	17503006845144	4.60	55.20	6.90	10/01/2021
39398	American Flavored Vodka	Prairie Organic Watermelon Cucumber Lime FL Vodka	380	Phillips Beverage	750	12	1	0	60	10/01/2020	87116004368	17503006845144	11.00	132.00	16.50	10/01/2021
39395	American Flavored Vodka	Prairie Organic Grapefruit Hibiscus Chamomile FL Vodka Mini	380	Phillips Beverage	50	12	10	0	60	10/01/2020	87116004412	17503006845144	4.60	55.20	6.90	10/01/2021
39396	American Flavored Vodka	Prairie Organic Grapefruit Hibiscus Chamomile FL Vodka	380	Phillips Beverage	750	12	1	0	60	10/01/2020	87116004399	17503006845144	11.00	132.00	16.50	10/01/2021
978108	Cream Liqueurs	Sugarlands Banana Pudding Sippin Cream	481	Sugarlands Distilling Company LLC	750	6	1	0	40	09/01/2020	811559020360	17503006845144	13.52	81.12	20.28	10/01/2021
937067	American Vodkas	SOOH Mr Boston Vodka	421	SAZERAC COMPANY  INC	1000	12	1	0	80	10/01/2020	89000012244	17503006845144	3.97	47.64	5.96	10/01/2021
992003	Single Barrel Bourbon Whiskies	Bulleit Barrel Hy Vee Mills Civic	260	DIAGEO AMERICAS	750	12	1	0	104	09/01/2020	82000791249	17503006845144	29.99	359.88	44.99	10/01/2021
26463	Straight Rye Whiskies	Templeton Rye Caribbean Rum Barrel Finish	255	Infinium Spirits	750	6	1	0	92	09/01/2020	720815921931	17503006845144	22.50	135.00	33.75	10/01/2021
990517	Cream Liqueurs	Sugarlands Butter Pecan Sippin Cream Mini	481	Sugarlands Distilling Company LLC	50	1	48	0	40	09/01/2020	811559020278	17503006845144	79.68	79.68	119.52	10/01/2021
73864	Temporary & Specialty Packages	E & J Spiced	205	E & J Gallo Winery	750	12	1	0	60	09/01/2020	85000031131	17503006845144	6.50	78.00	9.75	10/01/2021
985186	Temporary & Specialty Packages	Hiram Walker Anisette	370	PERNOD RICARD USA	750	12	1	0	60	10/01/2020	89540125312	17503006845144	3.99	47.88	5.99	10/01/2021
86461	Temporary &  Specialty Packages	Cody Road Experimental - Brandy Barrel Finish Bourbon DISCO	306	MISSISSIPPI RIVER DISTIL	750	6	1	0	90	09/01/2020	855037005692	17503006845144	19.16	114.96	28.74	10/01/2021
86460	Temporary &  Specialty Packages	Cody Road Experimental - Brandy Barrel Finish Rye Whi DISCO	306	MISSISSIPPI RIVER DISTIL	750	6	1	0	80	09/01/2020	855037005708	17503006845144	19.16	114.96	28.74	10/01/2021
101214	Temporary & Specialty Packages	Bacardi Ocho Mixing Glass & Spoon Pack	035	BACARDI USA INC	750	6	1	8	80	10/01/2021	80480008475	17503006845144	15.00	90.00	22.50	10/01/2021
80001	Temporary & Specialty Packages	Bacardi Coquito	035	BACARDI USA INC	750	12	1	0	26	10/01/2021	80480008192	17503006845144	10.00	120.00	15.00	10/01/2021
992004	Single Barrel Bourbon Whiskies	Bulleit Barrel Fareway Pleasant Hill	260	DIAGEO AMERICAS	750	12	1	0	104	10/01/2020	82000791249	17503006845144	29.99	359.88	44.99	10/01/2021
984616	American Schnapps	Phillips Root Beer Schnapps	380	Phillips Beverage	375	24	1	0	100	10/01/2020	87116013230	17503006845144	5.33	127.92	8.00	10/01/2021
928653	Temporary & Specialty Packages	Malfy Gin Originale	370	PERNOD RICARD USA	750	6	1	0	82	10/01/2020	853222006158	17503006845144	13.99	83.94	20.99	10/01/2021
964979	Temporary & Specialty Packages	Gancia Fernet Liquer	239	RUSSIAN STANDARD VODKA	750	6	1	0	80	08/01/2020	857853002237	17503006845144	14.02	84.12	21.03	10/01/2021
961476	Imported Cordials & Liqueur	Amaro Braulio	619	Campari America	1000	6	1	0	42	10/01/2020	721059002264	17503006845144	25.00	150.00	37.50	10/01/2021
921201	Straight Bourbon Whiskies	Rebel KSBW Mini	434	LUXCO INC	50	12	10	0	80	10/01/2020	88352118055	17503006845144	4.66	55.92	6.99	10/01/2021
965268	Imported Distilled Spirit Specialty	Jinro Green Grape Soju	293	JINRO AMERICA INC	375	20	1	0	26	10/01/2020	605779976084	17503006845144	2.50	50.00	3.75	10/01/2021
965283	Imported Distilled Spirit Specialty	Jinro Plum Soju	293	JINRO AMERICA INC	375	20	1	0	26	10/01/2020	605779976206	17503006845144	2.50	50.00	3.75	10/01/2021
977219	Temporary & Specialty Packages	Chipper Jones Sweet Tea Moonshine	481	Sugarlands Distilling Company LLC	750	6	1	0	40	10/01/2020	811559020407	17503006845144	13.52	81.12	20.28	10/01/2021
22265	Temporary & Specialty Packages	Yellowstone Limited Edition 2020	434	LUXCO INC	750	3	1	7	101	10/01/2020	88352135625	17503006845144	55.00	165.00	82.50	10/01/2021
943835	Aged Dark Rum	Don Q Gran Reserva XO	451	SERRALLES USA	750	6	1	9	80	10/01/2020	82301755636	17503006845144	24.84	149.04	37.26	10/01/2021
33111	Flavored Gin	Indoggo Strawberry Gin Mini	322	Prestige Wine & Spirits Group / United States Distilled Products Co	50	6	10	0	80	03/01/2021	84279004846	17503006845144	13.92	83.52	20.88	10/01/2021
33110	Flavored Gin	Indoggo Strawberry Gin	322	Prestige Wine & Spirits Group / United States Distilled Products Co	750	12	1	0	80	03/01/2021	84279004792	17503006845144	15.00	180.00	22.50	10/01/2021
16916	Straight Bourbon Whiskies	Border Bourbon	164	45TH PARALLEL SPIRITS	750	6	1	6	92	09/01/2020	895412001079	17503006845144	34.42	206.52	51.63	10/01/2021
26455	Straight Rye Whiskies	New Richmond Rye	164	45TH PARALLEL SPIRITS	750	6	1	6	92	09/01/2020	895412001093	17503006845144	34.42	206.52	51.63	10/01/2021
26460	American Distilled Spirit Specialty	Wisconsin Wheat	164	45TH PARALLEL SPIRITS	750	6	1	6	96	09/01/2020	895412001109	17503006845144	34.42	206.52	51.63	10/01/2021
37391	American Vodkas	45th Parallel Vodka	164	45TH PARALLEL SPIRITS	750	6	1	0	80	09/01/2020	895412001000	17503006845144	22.67	136.02	34.01	10/01/2021
