Store	Name	Store Status	Address	City	State	Zip Code	Store Address	Report Date
4664	Casey's General Store #24 / Boone	A	1127 Story	Boone	IA	50036	POINT (-93.88006800000001 42.067645)	10/01/2021
4024	Wal-Mart 1546 / Iowa Falls	A	840 S Oak	Iowa Falls	IA	50126	POINT (-93.262446 42.503407)	10/01/2021
9913	Iowa Distilling Company	I	4349 Cumming Ave.	Cumming	IA	50061	POINT (-93.762456 41.483192)	10/01/2021
9933	John Ernest Distillery, Inc.	I	3265 N Ave.	Tama	IA	52339	POINT (-92.512427 41.968309)	10/01/2021
5750	Casey's General Store #2920 / Ankeny	A	1010 SE National Dr	Ankeny	IA	50021	POINT (-93.582014 41.70486400000001)	10/01/2021
2851	CVS / Pharmacy #10282 / Fort Dodge	A	2029 5th Ave South	Fort Dodge	IA	50501	POINT (-94.170324 42.501169)	10/01/2021
4584	J & C Grocery / Dumont	A	611 Main St	Dumont	IA	50602	POINT (-92.973022 42.750551)	10/01/2021
4202	Fareway Stores #829 / Sioux City	A	4267 Sergeant Rd	Sioux City	IA	51106	POINT (-96.354307 42.449933)	10/01/2021
4083	Fareway Stores #909 / Ankeny	A	109 SE Oralabor Rd	Ankeny	IA	50021	POINT (-93.59949600000002 41.702811)	10/01/2021
4790	Mediapolis Fast Break	A	109, Wapello St	Mediapolis	IA	52405	POINT (-91.170025 41.007416)	10/01/2021
3447	Sam's Club 6432 / Sioux City	A	4201 S. York St.	Sioux City	IA	51106	POINT (-96.37082 42.43407)	10/01/2021
5647	Yesway #1169 / Storm Lake	A	1101 Lake Ave	Storm Lake	IA	50588	POINT (-95.200761 42.651369)	10/01/2021
5412	Casey's General Store # 1029/ Tama	A	1207 State Street	Tama	IA	52339	POINT (-92.576837 41.970558)	10/01/2021
2708	Hy-Vee Fast and Fresh - Windsor Heights	A	7220 Hickman Rd	Windsor Heights	IA	50324	POINT (-93.717442 41.614647)	10/01/2021
3789	Wal-Mart 1393 / Oskaloosa	A	2203 A Avenue West	Oskaloosa	IA	52577	POINT (-92.669924 41.298516)	10/01/2021
5175	Kwik Stop Delhi	A	502, 3rd  St	Delhi	IA	52223	POINT (-91.330807 42.430058)	10/01/2021
2551	Hy-Vee Food Store / Chariton	A	2001 West Court	Chariton	IA	50049		10/01/2021
5731	Hometown Foods	A	1010 East Mitchell Avenue	Waterloo	IA	50702	POINT (-92.343118 42.476639)	10/01/2021
4303	Mepo Foods	I	111 N Wapello	Mediapolis	IA	52637	POINT (-91.170033 41.008539)	10/01/2021
9045	Modern Matriarch	I	18389 Sunnydale Rd.	Council Bluffs	IA	51503	POINT (-95.76955 41.281142)	10/01/2021
9946	Rock River Distillation Company	I	3294 170th ST	Rock Rapids	IA	51246	POINT (-96.138605 43.404281)	10/01/2021
5780	Casey's General Store #2630 / Cedar Falls	A	5226 University Ave	Cedar Falls	IA	50613	POINT (-92.420894 42.509791)	10/01/2021
4624	Kwik Shop #568 / Hiawatha	A	300 E Blairs Ferry Rd	Hiawatha	IA	52233	POINT (-91.673066 42.034757)	10/01/2021
4591	Casey's General Store #3052 / Clarion	A	222, Central Ave	Clarion	IA	50525	POINT (-93.735029 42.731649000000004)	10/01/2021
5365	Clarksville Hometown Grocery, Inc.	I	402 N Main St	Clarksville	IA	50619	POINT (-92.667833 42.787434)	10/01/2021
6146	Hiway 20 Liquor & Tobacco / Webster City	A	1345 2nd St S	Webster City	IA	50595	POINT (-93.837409 42.469587)	10/01/2021
3957	Karl's Grocery Store	I	101 West Madison	Edgewood	IA	52042	POINT (-91.401487 42.645390000000006)	10/01/2021
2593	Hy-Vee Food Store / Carroll	A	905 US Highway 30 West	Carroll	IA	51401	POINT (-94.853591 42.064155)	10/01/2021
3719	Wal-Mart 0581 / Marshalltown	A	2802 S Center St	Marshalltown	IA	50158	POINT (-92.91231 42.012918)	10/01/2021
4972	Quillins Quality Foods Monona	A	808 S Main St	Monona	IA	52159	POINT (-91.389805 43.044875)	10/01/2021
5763	Casey's General Store #1374 / Colfax	A	501 W State St	Colfax	IA	50054	POINT (-93.251941 41.673594)	10/01/2021
5699	Flashmart #102 /Perry	I	1115 IA HWY 141	Perry	IA	50220	POINT (-94.10386 41.830334)	10/01/2021
5104	Rustic Lure Wine and Spirits	I	72, N Okoboji Grove Rd	Arnold's Park	IA	51331		10/01/2021
4368	Kum & Go #570 / Johnston	A	5800 Northglen Dr	Johnston	IA	50131	POINT (-93.698308 41.682764)	10/01/2021
5498	6 Corners Gas & Grub	A	300 East St	Arlington	IA	50606	POINT (-91.666012 42.745695)	10/01/2021
5266	Crossroads of Albert City	I	5101, 230th Street	Albert City	IA	50510	POINT (-94.953239 42.777449)	10/01/2021
5880	Shortee's Pit Stop / Speedway Cafe	A	215 S Rerick Ave	Primghar	IA	51245	POINT (-95.624301 43.085223)	10/01/2021
5630	Casey's General Store #3009 / Sioux City	A	4301 Stone Ave	Sioux City	IA	51106	POINT (-96.351303 42.479182)	10/01/2021
5435	Junction Liquor	A	10 3rd St. NW, Ste B	Hartley	IA	51346	POINT (-95.477367 43.184821)	10/01/2021
4236	Fareway Stores #551 / Eagle Grove	A	205 NW  1st St	Eagle Grove	IA	50533	POINT (-93.903801 42.665165)	10/01/2021
6013	Mill Street Liquor / Lake Mills	A	107 N Mill St	Lake Mills	IA	50450	POINT (-93.535032 43.419668)	10/01/2021
4149	Fareway Stores #015 / Denison	A	609 Arrowhead Dr	Denison	IA	51442	POINT (-95.371847 42.024517)	10/01/2021
4560	Casey's General Store #2914 / Harlan	A	1006, Chatburn Ave	Harlan	IA	51537	POINT (-95.322969 41.645404)	10/01/2021
4634	Kwik Shop #565 / Cedar Rapids	A	4201, Center Point Rd NE	Cedar Rapids	IA	52402	POINT (-91.665659 42.021931)	10/01/2021
5992	Casey's General Store #1894 / Spencer	A	800 S Grand Ave	Spencer	IA	51301	POINT (-95.143884 43.129995)	10/01/2021
4945	Osage Liquors	A	508, Main St	Osage	IA	50461	POINT (-92.814028 43.284116)	10/01/2021
4015	Wal-Mart 0749 / Ames	A	3015 Grand Ave	Ames	IA	50010	POINT (-93.62068300000001 42.05242)	10/01/2021
5646	Iowa Smoke and Liquor	A	70 Kirkwood Court SW	Cedar Rapids	IA	52404	POINT (-91.655473 41.921351)	10/01/2021
5598	Liquor Tobacco & Grocery	I	1998 Jackson St	Dubuque	IA	52001	POINT (-90.668277 42.511477)	10/01/2021
5994	Hawkeye Smoke and Liquor / Iowa City	A	108 E. College St	Iowa City	IA	52240	POINT (-91.533522 41.658979)	10/01/2021
4103	Fareway Stores #093 / Ames	A	3619 Stange Rd	Ames	IA	50010	POINT (-93.645008 42.057108)	10/01/2021
5009	New Pioneer Food Co-op	I	1101 2ND ST	Coralville	IA	52241	POINT (-91.580773 41.674022)	10/01/2021
5467	Casey's General Store #95 / Dexter	A	803 State St	Dexter	IA	50070	POINT (-94.22772 41.518101)	10/01/2021
4849	C Fresh Market	A	801 University Ave	Des Moines	IA	50314	POINT (-93.627851 41.600826)	10/01/2021
4785	Casey's General Store #2835 / Avoca	A	1019 N Chestnut St	Avoca	IA	51521	POINT (-95.336353 41.485575)	10/01/2021
6141	Kj's Convenience & Deli / Maquoketa	A	916 West Platt	Maquoketa	IA	52060	POINT (-90.677275 42.06898)	10/01/2021
6026	Mod / Keokuk	A	3345 Main St	Keokuk	IA	52632	POINT (-91.406348 40.417842)	10/01/2021
4478	U S Gas	A	3000 SW 9th St	Des Moines	IA	50315	POINT (-93.625682 41.557862)	10/01/2021
6159	Bucky's Express #34 / Council Bluffs	A	3501 W Broadway	Council Bluffs	IA	51501	POINT (-95.902733 41.26191600000001)	10/01/2021
4388	QUIK TRIP #566 / CLIVE	I	11925 University Ave	Clive	IA	50325	POINT (-93.782182 41.600513)	10/01/2021
4991	Fasttrak	A	24687 Hwy 13 N	Elkader	IA	52043	POINT (-91.387499 42.864239)	10/01/2021
6024	Casey's General Store #1589 / Grundy Center	A	1708 G Ave	Grundy Center	IA	50638	POINT (-92.787334 42.361601)	10/01/2021
5215	Cody Mart	I	1220, N Cody Rd	Le Claire	IA	52753	POINT (-90.34429 41.611036)	10/01/2021
6158	Hawks Smoke Shop / Marion	A	1396 7th Ave	Marion	IA	52302	POINT (-91.594936 42.033278)	10/01/2021
6127	Corner Mart / Marion	A	998 8th Ave	Marion	IA	52302	POINT (-91.599679 42.034175)	10/01/2021
4184	Fareway Stores #998 / Muscatine	A	2100 Cedar Plaza Dr	Muscatine	IA	52761	POINT (-91.08192400000001 41.435264)	10/01/2021
4907	Prime Mart / Cedar Falls	A	2323 Main St	Cedar Falls	IA	50613	POINT (-92.44586000000001 42.516198)	10/01/2021
5089	Mos Mini Mart	A	614, E Erie St	Missouri Valley	IA	51555	POINT (-95.88687 41.556439)	10/01/2021
5445	Casey's General Store # 2781/ Iowa City	A	1410 Willow Creek Dr.	Iowa City	IA	52246	POINT (-91.560844 41.64148000000001)	10/01/2021
5202	Casey's General Store #2900 / Gilber	A	115, 25th  Ave	Gilbertville	IA	50634	POINT (-92.218712 42.424125)	10/01/2021
6041	Liquor Downtown / Iowa City	A	315 S Gilbert St	Iowa City	IA	52240	POINT (-91.530181 41.657654)	10/01/2021
5925	Fredricksburg Food Center	A	100 W Main St	Fredericksburg	IA	50630	POINT (-92.19947300000001 42.965098)	10/01/2021
5099	Casey's General Store #2164 / Ankeny	A	3505 N  Ankeny Blvd	Ankeny	IA	50023	POINT (-93.600261 41.760386)	10/01/2021
4426	LIQUOR AND GROCERY DEPOT	I	114 Central St N Suite 1	Marshalltown	IA	50158	POINT (-93.385376 41.190159)	10/01/2021
4008	Sioux Valley Spirits	I	116 E MAIN ST	Anthon	IA	51004	POINT (-95.867335 42.388268)	10/01/2021
5551	Casey's General Store #2769 / Williamsburg	A	130 W Evans St	Williamsburg	IA	52361	POINT (-92.009121 41.689477)	10/01/2021
5721	West Main Liquor	A	306 West Main Street Unit C	Calmar	IA	52132	POINT (-91.867628 43.183003)	10/01/2021
4576	THE BOONEDOCKS	I	228 N HWY 71	Arnolds Park	IA	51331	POINT (-95.125928 43.370941)	10/01/2021
3710	New York Dollar Store	A	219 Main St	Columbus Junction	IA	52738	POINT (-91.360496 41.279559)	10/01/2021
5383	Casey's General Store # 1753/ Northwood	A	101 8th St. N	Northwood	IA	50459	POINT (-93.220903 43.445493)	10/01/2021
4727	Walgreens #07996 / Ankeny	A	2702 SE Delaware Ave	Ankeny	IA	50021	POINT (-93.581219 41.702333)	10/01/2021
4768	Kum & Go #777 / Urbandale	I	8228 Douglas Ave	Urbandale	IA	50322	POINT (-93.731344 41.629152)	10/01/2021
3621	Jensen Liquors, Ltd.	I	615  2nd Ave	Sheldon	IA	51201	POINT (-95.854899 43.184242)	10/01/2021
2846	CVS Pharmacy #8443 / Cedar Rapids	A	3419 16th Ave SW	Cedar Rapids	IA	52404	POINT (-91.716615 41.963516)	10/01/2021
4882	Casey's General Store #3026 / St Charles	A	209 E Main St	St Charles	IA	50240	POINT (-93.803774 41.288487)	10/01/2021
5210	Ding's Honk'n Holler	A	900, E  Washington  St	Clarinda	IA	51632	POINT (-95.027238 40.739231)	10/01/2021
5170	Casey's General Store #1414  / State	A	911 3rd  Ave SW	State Center	IA	50247	POINT (-93.165186 42.009066)	10/01/2021
6058	Panther Travel Center / Cedar Falls	A	1525 W Ridgeway Ave	Cedar Falls	IA	50613		10/01/2021
5160	Kum & Go #37  /  Ottumwa	I	2508 N COURT ST	Ottumwa	IA	52501	POINT (-92.409169 41.051858)	10/01/2021
5748	Casey's General Store #1887 / Cedar Falls	A	2425 Center St	Cedar Falls	IA	50613	POINT (-92.456003 42.558409)	10/01/2021
4146	Fareway Stores #561 / Waverly	A	220 W Bremer Ave	Waverly	IA	50677	POINT (-92.473476 42.725748)	10/01/2021
5402	City Liquor	I	425 S Gilbert Street	Iowa City	IA	52240	POINT (-91.530225 41.656031)	10/01/2021
4461	QUIK TRIP #503 / WINDSOR HEIGHTS	I	7220 Hickman Rd	Windsor Heights	IA	50324	POINT (-93.717442 41.614647)	10/01/2021
6113	Moes Mart #18 / Wapello	A	303 US Hwy 61 N	Wapello	IA	52653	POINT (-91.195261 41.181263)	10/01/2021
4231	Fareway Stores #719 / Le Mars	A	115 Plymouth St NE	Le Mars	IA	51031	POINT (-96.164909 42.793066)	10/01/2021
4411	KUM & GO #95 / DE SOTO	A	1203 Guthrie St	De Soto	IA	50069	POINT (-94.012641 41.538192)	10/01/2021
4862	Pronto Market / Kingsley	I	101 MAIN ST	Kingsley	IA	51028	POINT (-95.967322 42.58707400000001)	10/01/2021
5039	Casey's General Store #3384 / Solon	A	1200 S Market St	Solon	IA	52333	POINT (-91.490658 41.797464)	10/01/2021
5351	Downtown Liquor	A	1203 5th St.	Sioux City	IA	51101	POINT (-96.394671 42.495324)	10/01/2021
5795	Casey's General Store #61 / Wilton	A	624 W 5th St	Wilton	IA	52778	POINT (-91.026185 41.59)	10/01/2021
4619	Smokin' Joe's #3 Tobacco and Liquor Outlet	I	1737 Ave H	Fort Madison	IA	52627	POINT (-91.32982400000002 40.63021)	10/01/2021
5970	Kum & Go #7701 / Des Moines	A	319 7th St  STE 101	Des Moines	IA	50309	POINT (-93.626017 41.586367)	10/01/2021
4926	GS Super Stop	I	4923 Merle Hay Rd	Des Moines	IA	50322	POINT (-93.697356 41.649339)	10/01/2021
5928	Casey's General Store #1762 / Algona	A	602 E State Street	Algona	IA	50511	POINT (-94.230221 43.068899)	10/01/2021
5573	Casey's General Store #2768 / Cedar Rapids	A	1201 1st Ave SE	Cedar Rapids	IA	52402	POINT (-91.657607 41.985054)	10/01/2021
5913	Casey's General Store #1427 / Clear Lake	A	6 Plaza Dr	Clear Lake	IA	50428	POINT (-93.360505 43.145936)	10/01/2021
5076	Cubby's Sioux City	I	4200 S York St	Sioux City	IA	51106	POINT (-96.371973 42.434257)	10/01/2021
5661	Uptown Liquor & Tobacco / Cedar Rapids	I	2000 Wiley Blvd SW STE 106	Cedar Rapids	IA	52404	POINT (-91.725777 41.959614)	10/01/2021
5583	Casey's General Store #2498 / Wapello	A	710 Hwy 61 N	Wapello	IA	52653	POINT (-91.195863 41.185676)	10/01/2021
5065	Circle S Gordon Drive	A	2520 Gordon Dr	Sioux City	IA	51106	POINT (-96.376341 42.489845)	10/01/2021
3695	Mrs. B's Liquor	A	623 S Marion St	Remsen	IA	51050	POINT (-95.977022 42.808951)	10/01/2021
6192	Hy-Vee Gas #1 / Coralville	I	2025 2nd Street	Coralville	IA	52241	POINT (-91.593686 41.680607)	10/01/2021
4346	Roy's Foodland	A	105 Pearl St	Shellsburg	IA	52332		10/01/2021
4701	Walgreens #11193 / Boone	A	310 Story St	Boone	IA	50036	POINT (-93.879992 42.059115)	10/01/2021
5343	Frohlich's Super Valu	A	403 Main St.	Coon Rapids	IA	50058	POINT (-94.676021 41.870861)	10/01/2021
5605	Casey's General Store #1416 / New Hampton	A	615 N Linn Ave	New Hampton	IA	50659	POINT (-92.31783500000002 43.065235)	10/01/2021
4774	Casey's General Store #3034 / Estherville	A	1615, Central Ave	Estherville	IA	51334	POINT (-94.822033 43.402229)	10/01/2021
5765	Casey's General Store #2906 / Muscatine	A	3509 Steamboat Way	Muscatine	IA	52761	POINT (-91.084507 41.448391)	10/01/2021
5615	Casey's General Store #2520 / Grimes	A	206 E 1st St	Grimes	IA	50111	POINT (-93.79323800000002 41.688401000000006)	10/01/2021
2667	Hy-Vee Mainstreet / Sioux City	A	2611 Pierce St	Sioux City	IA	51104	POINT (-96.405172 42.517657)	10/01/2021
4291	Fareway Stores #597 / Creston	A	105 E Adams St	Creston	IA	50801	POINT (-94.362339 41.057362)	10/01/2021
5137	Shop N Save  /  NW 2nd  DSM	I	4685, NW  2nd St	Des Moines	IA	50313	POINT (-93.61990300000001 41.645864)	10/01/2021
6173	Mini-Mart / Independence	A	709 1st Street West	Independence	IA	50644	POINT (-91.901687 42.468633)	10/01/2021
5185	Kum & Go #521  /  Coralville	A	205 2nd St	Coralville	IA	52241	POINT (-91.568025 41.669799)	10/01/2021
4899	Graettinger Market	A	124, W Robins St	Graettinger	IA	51342	POINT (-94.750949 43.237678)	10/01/2021
4829	Central City 2	A	1501 Michigan Ave	Des Moines	IA	50314	POINT (-93.613739 41.60572)	10/01/2021
4888	Circle S Bluff Stop	A	302 1st St	Sergeant Bluff	IA	51054	POINT (-96.361378 42.400333)	10/01/2021
5782	Casey's General Store #3606	A	5150 100th Street	Urbandale	IA	50322		10/01/2021
5027	Hard Rock Hotel & Casino Sioux City	A	111 3rd St	Sioux City	IA	51101	POINT (-96.40942000000001 42.493049)	10/01/2021
5666	Costco Wholesale #1325 / Davenport	A	2790 E 53rd St	Davenport	IA	52807	POINT (-90.533235 41.574836)	10/01/2021
4443	Palo Mini Mart	A	1204 1st St	Palo	IA	52324	POINT (-91.795808 42.070316)	10/01/2021
4734	Walgreens #04973 / Urbandale	A	7000 Douglas Ave	Urbandale	IA	50322	POINT (-93.712815 41.629407)	10/01/2021
3881	7 Rayos Liquor Store	A	120 E Main St	Marshalltown	IA	50158	POINT (-92.9104 42.049166)	10/01/2021
5307	Fareway Stores #167/Johnston	A	6005 Merle Hay Road	Johnston	IA	50131	POINT (-93.697658 41.670127)	10/01/2021
2191	Keokuk Spirits	A	1013 Main	Keokuk	IA	52632	POINT (-91.387797 40.400038)	10/01/2021
5397	Casey's General Store # 2774/Amana	A	617 42nd Ave	Amana	IA	52203	POINT (-91.874686 41.801173000000006)	10/01/2021
5234	Casey's General Store #3473 / Dubuqu	A	1072, Cedar Cross Rd	Dubuque	IA	52003	POINT (-90.708156 42.478563)	10/01/2021
4870	Tobacco 4 Less / Bettendorf	I	1032 State St	Bettendorf	IA	52722	POINT (-90.518562 41.5251)	10/01/2021
2699	Hy-Vee C-Store #2 - Ankeny	A	1710 SW ORALABOR ROAD	Ankeny	IA	50023	POINT (-93.623583 41.703234)	10/01/2021
5483	Tiger Mart	A	708 Main	Griswold	IA	51535	POINT (-95.139163 41.234727)	10/01/2021
5350	Casey's General Store # 3562/ Marion	A	680 Lindale Dr.	Marion	IA	52302	POINT (-91.621476 42.033645)	10/01/2021
4761	Walgreens #03590 / Waterloo	A	3910 University Ave	Waterloo	IA	50701	POINT (-92.402918 42.505004)	10/01/2021
3857	Quillins Food Ranch / Waukon	A	9th St SW B	Waukon	IA	52172		10/01/2021
5689	Dyno's #41 / Albert City	I	5101 230th St	Albert City	IA	50510	POINT (-94.953239 42.777449)	10/01/2021
2529	Hy-Vee Drugstore #4 / Cedar Rapids	A	4825 Johnson Ave NW	Cedar Rapids	IA	52405	POINT (-91.73337 41.968343)	10/01/2021
4920	Kum & Go #129 / Johnston	I	5225 NW 86th St	Johnston	IA	50131	POINT (-93.736395 41.655804)	10/01/2021
5530	Yesway #1148 / Marshalltown	A	1701 Iowa Ave E	Marshalltown	IA	50158	POINT (-92.88592 42.006852)	10/01/2021
3779	Station Wine and Spirits, T	I	2324 N 15TH ST	Fort Dodge	IA	50501	POINT (-94.177993 42.529612)	10/01/2021
2680	Hy-Vee Fulfillment Center	I	3303 86th Street, Suite B	Urbandale	IA	50322	POINT (-93.736458 41.624917)	10/01/2021
4254	Fareway Stores #849 / Emmetsburg	A	2008  12th St	Emmetsburg	IA	50536	POINT (-94.677307 43.109244)	10/01/2021
2650	Hy-Vee Wine and Spirits / Harlan	A	1808 23rd St	Harlan	IA	51537	POINT (-95.339881 41.650658)	10/01/2021
4610	Casey's General Store #2992 / Fonda	A	101 Hwy 7	Fonda	IA	50540	POINT (-94.846456 42.588969)	10/01/2021
4279	Keota Eagle Foods	A	217 E Broadway	Keota	IA	52248	POINT (-91.952725 41.363958)	10/01/2021
5566	East End Liquor & Tobacco	I	3804 Hubbell Ave	Des Moines	IA	50317	POINT (-93.541351 41.630849)	10/01/2021
4510	Casey's General Store #1007 / Malvern	A	701 Main St	Malvern	IA	51551	POINT (-95.585127 41.005672)	10/01/2021
3917	Smokin' Joe's #2 Tobacco and Liquor Outlet	A	1606 W Locust St	Davenport	IA	52804	POINT (-90.599037 41.538254)	10/01/2021
4896	Barrys Mini Mart	A	403, Chestnut St	Harpers Ferry	IA	52146	POINT (-91.152756 43.200579)	10/01/2021
6081	Circle K / WDM	A	3501 EP True Parkway	West Des Moines	IA	50265	POINT (-93.752572 41.570151)	10/01/2021
4112	Corridor Ventures	I	618 MEADE DR	North Liberty	IA	52317	POINT (-91.608725 41.752451)	10/01/2021
4743	Family Fare #791	A	1801 Valley View Dr	Council Bluffs	IA	51503	POINT (-95.81877500000002 41.24394)	10/01/2021
4597	Quik Trip #523 / Army Post DM	I	850 Army Post Rd	Des Moines	IA	50315	POINT (-93.62509300000002 41.526428)	10/01/2021
2606	Hy-Vee Wine and Spirits / Humboldt	A	1011  13th St North	Humboldt	IA	50548	POINT (-94.227116 42.733221)	10/01/2021
3717	The Liquor Stop / Sumner	A	201 W 1st St	Sumner	IA	50674	POINT (-92.09922100000001 42.847479)	10/01/2021
5377	Casey's General Store # 2517/ Rockwell City	A	627 High St.	Rockwell City	IA	50579	POINT (-94.637172 42.398728)	10/01/2021
4042	Lake Ohana Market / Mineola	A	23226 Centre Dr	Glenwood	IA	51534	POINT (-95.742414 41.130204)	10/01/2021
3465	Hometown Foods / Panora	A	601 E Main	Panora	IA	50216	POINT (-94.357201 41.69182)	10/01/2021
9929	Best Case Wines	I	3576, Dolphin Dr	Iowa City	IA	52240	POINT (-91.452639 41.672544)	10/01/2021
5302	Yesway Store # 10034/ Belmond	A	112 River Ave S	Belmond	IA	50421	POINT (-93.616821 42.84535)	10/01/2021
5494	Moes Mart #4 / Council Bluffs	I	2024 5th Ave	Council Bluffs	IA	51501	POINT (-95.874965 41.25712)	10/01/2021
4629	Kwik Shop #541 / Glenwood	A	309 N Locust St	Glenwood	IA	51534	POINT (-95.744909 41.050184)	10/01/2021
5138	Kellogg Country Store	A	103, Blair St	Kellogg	IA	50135	POINT (-92.903113 41.7144)	10/01/2021
4947	The Music Station	I	1420 W First St	Cedar Falls	IA	50647	POINT (-92.462826 42.537839)	10/01/2021
4786	Casey's General Store #1706 / Winterset	A	1021 N 1st St	Winterset	IA	50273	POINT (-94.013479 41.34362600000001)	10/01/2021
4854	Casey's General Store #3029 / Armstrong	A	307, S 4th Ave	Armstrong	IA	50514	POINT (-94.483108 43.39274)	10/01/2021
5835	Casey's General Store #3961 / Marcus	A	406 Hwy 3	Marcus	IA	51035	POINT (-95.798594 42.80795)	10/01/2021
4091	Fareway Stores #705 / Clear Lake	A	910 Hwy 18 W	Clear Lake	IA	50428	POINT (-93.376737 43.143817)	10/01/2021
5171	Gary's Liquor & Wine LTD	A	110, E Jefferson St	Delaware	IA	52036	POINT (-91.344117 42.473764)	10/01/2021
2625	Hy-Vee Wine & Spirits #2 / Davenport	A	3301 W Kimberly Rd	Davenport	IA	52804	POINT (-90.624411 41.558023)	10/01/2021
5776	Casey's General Store #2890 / West Liberty	A	402 W 15th St	West Liberty	IA	52776	POINT (-91.266302 41.583271)	10/01/2021
5754	Casey's General Store #2342 / Burlington	A	3105 West Ave	Burlington	IA	52601	POINT (-91.140725 40.800395)	10/01/2021
2847	CVS Pharmacy #10032 / Marion	A	3499, 7th Ave	Marion	IA	52302	POINT (-91.57430300000001 42.035914)	10/01/2021
5470	Super Saver Liquor of Muscatine	I	1510 A Isett Ave	Muscatine	IA	52761	POINT (-91.042755 41.440327)	10/01/2021
6137	Star Convenience / Fort Dodge	A	1601 5th Ave	Fort Dodge	IA	50501	POINT (-94.175805 42.501112)	10/01/2021
3738	Hartig Drug Company #4 / Dubuque	A	2225 Central Ave	Dubuque	IA	52001	POINT (-90.671531 42.51384)	10/01/2021
5100	Sam's Food	A	648 N  Marquette St	Davenport	IA	52802	POINT (-90.590879 41.526469)	10/01/2021
4685	Kwik Stop Food Mart	A	2360 Central	Dubuque	IA	52001	POINT (-90.672722 42.515773)	10/01/2021
2565	Hy-Vee Food Store #1636 / Spencer	A	819 N Grand Ave	Spencer	IA	51301	POINT (-95.14506 43.145897)	10/01/2021
4188	Main St. Market, Inc.	I	882 Main St	Holy Cross	IA	52053	POINT (-90.995943 42.600941)	10/01/2021
4474	Bucky's Express #34 / Council Bluffs	I	3501 W Broadway St	Council Bluffs	IA	51501	POINT (-95.902733 41.26191600000001)	10/01/2021
4978	Prime Mart / Waterloo	A	3535 Marigold Dr	Waterloo	IA	50702	POINT (-92.291335 42.435434)	10/01/2021
5550	Casey's General Store #2764 / Hiawatha	A	780 N Center Point Rd	Hiawatha	IA	52233	POINT (-91.68187600000002 42.046265)	10/01/2021
2704	Hy-Vee Oelwein Dollar Fresh	A	1345 S Frederick Ave	Oelwein	IA	50662	POINT (-91.913615 42.6594)	10/01/2021
5270	Casey's General Store # 2783/ Urband	A	4901 86th St	Urbandale	IA	50322	POINT (-93.736378 41.649717)	10/01/2021
